grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,lr,mse,mse_q0,mse_q1,mse_q2,mse_q3,nll,nll_q0,nll_q1,nll_q2,nll_q3,reg,reg_q0,reg_q1,reg_q2,reg_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q3,eval_nll,eval_nll_q0,eval_nll_q1,eval_nll_q3,eval_reg,eval_reg_q0,eval_reg_q1,eval_reg_q3,eval_loss_q2,eval_mse_q2,eval_nll_q2,eval_reg_q2
0.7318954822463717,0.3882002383810476,0.6445021,1.292041,0.36060894,0.3560941,4.426666666666667e-06,0.010736751182470486,0.15164512,0.08700861,0.02978956,0.004183268,0.36350000194838544,0.33807537,1.0685045,0.320898,0.3441099,0.002859517948869325,0.01597846,0.011984299,0.004309283,0.0022092662,1672004,418000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.09288488328456879,,,0.09288488,0.00174514832906425,,,0.0017451484,0.0875421017408371,,,0.08754211,8.216682908823714e-05,,,8.216684e-05,,,,
0.7295505037936661,0.35904201593250135,0.20697835,0.7170467,0.5533065,0.33533075,4.413333333333334e-06,0.009981146641541276,0.16304837,0.089464806,0.031197567,0.0040262504,0.33915911632153445,0.0011592762,0.5223639,0.4942921,0.3258842,0.0022875188639809485,0.019257836,0.012942225,0.004070344,0.001625645,1676004,419000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3062540888786316,,,0.3062541,0.0035123908892273903,,,0.0035123911,0.26979970932006836,,,0.26979974,0.030132591724395752,,,0.030132592,,,,
0.7334157431450847,0.3402341199107467,0.5003132,0.1471295,0.76215214,0.30937615,4.4e-06,0.009789183359709566,0.1922,0.101329915,0.030234909,0.0038884643,0.3227525581975939,0.27254188,0.006773482,0.7145059,0.2996266,0.0028590526008592876,0.02489534,0.015817286,0.0039698347,0.002209678,1680004,420000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.16669484972953796,,,0.16669486,0.002546085976064205,,,0.002546086,0.1602422595024109,,,0.16024224,0.0012052831007167697,,,0.0012052831,,,,
0.7352590140797679,0.40557166082924234,0.18711126,0.74318206,1.5167629,0.32170242,4.3866666666666665e-06,0.010148071754258156,0.16756941,0.13052818,0.035367582,0.004029957,0.38567203015553286,0.0023613907,0.48100325,1.4586568,0.31145686,0.002604428925198593,0.013852581,0.017591985,0.0040797004,0.0020584676,1684004,421000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.24101221561431885,,,0.24101222,0.002397014759480953,,,0.0023970148,0.23465394973754883,,,0.23465395,0.0004721108125522733,,,0.0004721108,,,,
0.7313794858107419,0.3371836848012173,0.19388776,0.21760732,0.44829762,0.33187744,4.3733333333333335e-06,0.009938466789055382,0.16936097,0.108152166,0.031996064,0.004125329,0.32071764012920906,0.0010574216,0.08119897,0.40596455,0.32224414,0.0026683330170344647,0.019027265,0.01486594,0.0049409806,0.0020193888,1688004,422000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1924455314874649,,,0.19244552,0.002420082688331604,,,0.0024200827,0.18662159144878387,,,0.1866216,0.000439543800894171,,,0.0004395438,,,,
0.7343374228396586,0.4946629006853326,0.49513242,0.23302001,0.7234269,0.4786773,4.360000000000001e-06,0.010112622679560437,0.173025,0.10087529,0.030296672,0.0042100404,0.47608298008731725,0.13294724,0.109192,0.66955286,0.47028655,0.0028710889048306834,0.0165177,0.008210307,0.0075223777,0.0021490443,1692004,423000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.044443756341934204,,,0.044443756,0.0029311119578778744,,,0.002931112,0.03407856076955795,,,0.03407856,0.0002618851140141487,,,0.0002618851,,,,
0.7350926993330812,0.3421893692789597,0.49770266,1.8474042,0.42526194,0.2968044,4.346666666666667e-06,0.010115269509115024,0.18129729,0.11564036,0.025596147,0.004245487,0.32269487096741756,0.09101861,1.7025331,0.3884785,0.28630316,0.0024894705641672833,0.01773072,0.0044523105,0.004396433,0.0021001487,1696004,424000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.09530738741159439,,,0.095307395,0.006070118863135576,,,0.0060701184,0.07425735890865326,,,0.07425736,0.001833350514061749,,,0.0018333504,,,,
0.7285513417611338,0.36986847207834944,0.19560756,0.41934624,1.0231173,0.31212816,4.333333333333334e-06,0.009912546100094894,0.15606919,0.11108322,0.027033921,0.00403843,0.3525743459081132,0.010365081,0.26278806,0.9653406,0.30394462,0.0023722858212895433,0.017698912,0.014666911,0.0022108871,0.001900158,1700004,425000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.28002211451530457,,0.9279734,0.06403833,0.07024090737104416,,0.25895563,0.007335998,0.0321311391890049,,0.00014392479,0.042793542,0.0037492334377020597,,0.0056292964,0.0031225458,,,,
0.7291341804787779,0.49489649976324274,0.18937463,0.13996671,1.3963342,0.43583196,4.320000000000001e-06,0.009659319992231779,0.15535088,0.11095686,0.034911122,0.0042424924,0.4709050217955366,0.0038621346,0.019754384,1.2431233,0.4252995,0.002533997844688197,0.01001977,0.005443461,0.0066542746,0.0020784545,1704004,426000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.04912163317203522,,,0.049121637,0.0022196127101778984,,,0.0022196127,0.04074542969465256,,,0.04074543,0.0005475067882798612,,,0.00054750685,,,,
0.7342764785701353,0.39546733136661427,1.5020715,1.5532416,0.6586128,0.32462898,4.306666666666666e-06,0.010677978011255612,0.16528459,0.108486265,0.029844802,0.0040820576,0.3627234921321501,1.2735776,0.9305639,0.5808726,0.31410444,0.002628514337062371,0.01060217,0.016048927,0.0025672503,0.002173913,1708004,427000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3582683801651001,,0.47485805,0.31940517,0.03291113302111626,,0.12152138,0.0033743833,0.23364946246147156,,0.0013039127,0.31109795,0.0009267419809475541,,0.0028521481,0.00028493998,,,,
0.7337951721344548,0.3771665275078275,0.5312741,0.2664279,0.6744073,0.34905106,4.2933333333333334e-06,0.009305345213244437,0.15782477,0.1362493,0.024334636,0.004037395,0.36045885172486286,0.2656617,0.058768474,0.64116174,0.3399419,0.0024036027859983666,0.0115492875,0.016614346,0.0024666109,0.0020452982,1712004,428000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3109295964241028,,,0.3109296,0.003825245425105095,,,0.0038252454,0.301859974861145,,,0.30185997,0.00038836750900372863,,,0.0003883675,,,,
0.7330821656360951,0.39704441616742325,2.0463684,0.25553492,0.3783045,0.38189054,4.2800000000000005e-06,0.009539253491384429,0.15359709,0.11856827,0.02913942,0.0039543835,0.36383275668312903,0.5917383,0.09151169,0.33129397,0.36953545,0.0025040970518202766,0.030154511,0.011009298,0.00418919,0.0018609376,1716004,429000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.19480419158935547,,,0.24318825,0.00554644176736474,,,0.0032737493,0.17293228209018707,,,0.2305741,0.00035762274637818336,,,0.00040715927,0.04965201,0.012364519,6.849603e-06,0.00020901301
0.7313989516124346,0.4468487640530801,0.69893575,2.055394,0.6194604,0.39280537,4.266666666666667e-06,0.009659258938045224,0.14580274,0.10635373,0.026422082,0.0040036873,0.4226650470453314,0.3183706,1.6867465,0.5709744,0.38366568,0.0027707702181651254,0.023446541,0.00884923,0.0020996046,0.002384492,1720004,430000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3842703104019165,,,0.3842703,0.0036496552638709545,,,0.0036496553,0.37580689787864685,,,0.37580687,0.0005978846456855536,,,0.00059788465,,,,
0.7337579885564758,0.31765668142726555,1.6223617,0.17178345,0.463877,0.2892483,4.253333333333334e-06,0.010100183818722174,0.15249038,0.12373727,0.031412195,0.003928709,0.29640178898331976,1.1611251,0.029734494,0.41371113,0.2789796,0.0029244049064873195,0.022768864,0.008672948,0.004455697,0.0024012153,1724004,431000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.15154996514320374,,,0.15154997,0.00411216588690877,,,0.0041121664,0.12791487574577332,,,0.12791488,0.01260136067867279,,,0.012601361,,,,
0.7374237518242813,0.3408364886962816,0.24383357,0.6541055,0.37932542,0.3322327,4.240000000000001e-06,0.010064999321184593,0.1675364,0.108333394,0.023236714,0.0040841834,0.3204763481090777,0.02350087,0.45189688,0.32113513,0.32282054,0.0026408920827816493,0.021037677,0.0142470505,0.002913365,0.0020734933,1728004,432000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.26146945357322693,,,0.14323072,0.050585709512233734,,,0.009106719,0.08728934824466705,,,0.11635442,0.0010729058412835002,,,0.0004914786,0.6161856,0.17502268,9.411045e-05,0.0028171875
0.7286343253055999,0.3607878493960016,1.1873033,0.25237522,0.93573844,0.29507503,4.226666666666666e-06,0.009908471109694809,0.15562716,0.11883604,0.024993518,0.0041780723,0.34427803328618745,0.9686929,0.073272645,0.8967264,0.28688627,0.002469316456263182,0.0235226,0.011600027,0.0018775287,0.0020354728,1732004,433000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.11890669912099838,,,0.14522326,0.0030060296412557364,,,0.0032761279,0.10584244132041931,,,0.12995896,0.0050467392429709435,,,0.006658334,0.039957028,0.0021957345,0.03349286,0.00021195461
0.7352832975910972,0.39948682966828303,0.1701311,0.8866979,0.95265996,0.3447681,4.213333333333333e-06,0.009697521116468141,0.15287411,0.11232545,0.025084216,0.00391899,0.378693042503204,0.0013448069,0.52809554,0.91280544,0.33561075,0.002832638689906161,0.011597514,0.023230996,0.0031439157,0.0022034273,1736004,434000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.19946950674057007,0.3572067,0.033124615,0.20377332,0.028264008462429047,0.097728305,0.008548565,0.0033895827,0.09857435524463654,0.00060311053,6.8910826e-06,0.19684371,0.0009287646971642971,0.0027214424,0.00014133308,0.00042614166,,,,
0.7368638611459188,0.5239361569737078,0.63580054,0.18814345,1.0290171,0.48040825,4.2000000000000004e-06,0.010465311379462959,0.15717694,0.12262471,0.026931804,0.004047504,0.5026150314994442,0.34354976,0.044276915,0.9718026,0.46980825,0.002459661995831993,0.012780517,0.017114455,0.0022787056,0.0020034437,1740004,435000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.23815517127513885,,,0.3047763,0.004086715634912252,,,0.002283003,0.22426193952560425,,,0.29901394,0.0010130285518243909,,,0.0012618712,0.03829172,0.009497854,5.9222034e-06,0.0002665004
0.7351820413489575,0.39991460231691567,0.18903011,0.41302165,1.2678678,0.33128124,4.186666666666667e-06,0.008572228993172752,0.122073986,0.13309039,0.017488522,0.004065772,0.3856044566352647,0.044608343,0.25053397,1.2454325,0.32204115,0.002577380750357404,0.012815507,0.014954826,0.0017704676,0.0022880929,1744004,436000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1941603720188141,,,0.19416037,0.0022950121201574802,,,0.0022950121,0.18790706992149353,,,0.18790707,0.000870738469529897,,,0.0008707384,,,,
0.7388832628244091,0.4034850483625198,0.58251303,0.64458615,1.3199548,0.32508594,4.173333333333334e-06,0.011015838905412249,0.17041682,0.15640005,0.025706641,0.0042769876,0.3822011078856302,0.34009504,0.41730753,1.2768236,0.31334224,0.0024831345002930914,0.024397427,0.017419752,0.002498573,0.0018027095,1748004,437000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2386637032032013,,,0.2386637,0.0029490813612937927,,,0.0029490814,0.23262539505958557,,,0.2326254,0.0004982050741091371,,,0.000498205,,,,
0.7364061520870184,0.3812743438599862,0.28003865,0.513119,0.794875,0.3427419,4.160000000000001e-06,0.010142960677039792,0.17325504,0.13243839,0.023844272,0.0041648136,0.3647422020633131,0.055679508,0.29491827,0.7610792,0.33467162,0.0021529866815471906,0.024528986,0.01675154,0.0024581722,0.0015168876,1752004,438000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2491292655467987,,,0.24912927,0.003253513714298606,,,0.0032535137,0.24068161845207214,,,0.24068162,0.0007939537172205746,,,0.00079395366,,,,
0.7331074800886497,0.374851116018369,0.26989022,0.15776308,0.66815054,0.3519967,4.146666666666666e-06,0.009208973554254037,0.18232904,0.10611844,0.020671586,0.0040396126,0.3550678792616814,0.037574302,0.022182345,0.5883722,0.3428898,0.0027537576721806518,0.019404568,0.014684571,0.0015375651,0.002433827,1756004,439000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.19560548663139343,,,0.19560549,0.0035464863758534193,,,0.0035464864,0.1837809979915619,,,0.18378101,0.0005318383919075131,,,0.0005318384,,,,
0.7354589920530639,0.3435811188486405,0.22847064,1.4462035,0.61412024,0.29902804,4.133333333333333e-06,0.009172046034189415,0.1677094,0.1086107,0.0224065,0.004130985,0.3220068179027739,0.009496995,1.2806542,0.56746566,0.28490254,0.0023446278760093277,0.005755956,0.010740131,0.0031207677,0.0020703718,1760004,440000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.13789618015289307,,,0.13789618,0.0019075281452387571,,,0.0019075281,0.13214361667633057,,,0.13214362,0.00028704729629680514,,,0.00028704727,,,,
0.7316118801558589,0.3663299393185878,0.44711202,1.7510742,0.87505937,0.2963367,4.12e-06,0.010167578194173998,0.17959464,0.13303538,0.026610231,0.0038370253,0.3435819946577539,0.064251855,1.534593,0.77640057,0.28913084,0.002559072375206599,0.020755528,0.030732622,0.0052926983,0.0015104861,1764004,441000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.029095694422721863,,,0.029095694,0.002228847937658429,,,0.0022288477,0.02385789528489113,,,0.023857895,0.0002530684869270772,,,0.00025306846,,,,
0.7396530433283747,0.3257938540771144,0.19273658,0.30698788,0.63235885,0.3036647,4.106666666666667e-06,0.010389941521920255,0.16100709,0.117164135,0.029638525,0.003953534,0.29767417479404,0.0030483517,0.1146935,0.4379957,0.29534262,0.002294410109869201,0.020693783,0.016227856,0.0039500976,0.0015426124,1768004,442000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.10514131188392639,,,0.1293448,0.003772539319470525,,,0.003362305,0.09140826016664505,,,0.12186728,0.0008921596454456449,,,0.00024231312,0.0325308,0.005003242,3.1198044e-05,0.0028416992
0.7332712705709611,0.40827279157377694,0.7233124,2.6120424,0.45289612,0.34785908,4.093333333333334e-06,0.009824856232444319,0.1567919,0.11646046,0.026392264,0.00397324,0.3727435925679163,0.3271434,1.7508942,0.39664546,0.3384341,0.0027232241919473393,0.01874367,0.019664964,0.0045754886,0.0019546202,1772004,443000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.040606409311294556,,,0.04060641,0.0020420069340616465,,,0.0020420067,0.03330901265144348,,,0.033309013,0.003095074323937297,,,0.0030950743,,,,
0.7392435818620499,0.39989425408560775,0.3121901,1.2794867,0.6736874,0.36155534,4.080000000000001e-06,0.009708798791165462,0.17101485,0.093534224,0.032257095,0.0039603817,0.3819077563791075,0.07031505,1.1650848,0.6319104,0.35055932,0.002658459390586364,0.026475623,0.009850301,0.0039699227,0.0020720703,1776004,444000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2357202172279358,,,0.23572022,0.003316005691885948,,,0.0033160057,0.22698985040187836,,,0.22698985,0.0006622435757890344,,,0.0006622436,,,,
0.7279340579336646,0.3909174502720111,0.17202555,0.4834512,0.6184095,0.3717162,4.066666666666666e-06,0.009935403749870605,0.15204135,0.10137579,0.032749433,0.004004667,0.3733963644928298,0.0066730273,0.33748546,0.56120175,0.36262316,0.0028085761085203513,0.009401194,0.012881092,0.0055657104,0.0022290156,1780004,445000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.06446337699890137,,,0.06446337,0.003035080386325717,,,0.0030350804,0.053880881518125534,,,0.05388088,0.00040147549589164555,,,0.0004014755,,,,
0.7365462552277017,0.34271988902753264,0.27862626,0.43985564,0.6686042,0.31394416,4.053333333333333e-06,0.01037539750325959,0.1628175,0.09315859,0.032193627,0.00402852,0.3234868419980634,0.059235804,0.29923576,0.6066207,0.30455515,0.0025669368859271386,0.0107085155,0.011463066,0.0033087276,0.0021462794,1784004,446000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.029787136241793633,,,0.029787136,0.0023909457959234715,,,0.0023909458,0.01939399167895317,,,0.019393992,0.003667903831228614,,,0.0036679038,,,,
0.7251819165912583,0.4163693238040435,1.131175,1.0305341,0.84874505,0.35487756,4.04e-06,0.01013829521287697,0.15266286,0.11683822,0.02995234,0.0038916913,0.39013195076305435,0.5173209,0.8871631,0.75967735,0.34491163,0.0025688199273026825,0.027048415,0.007266897,0.004546433,0.0019496502,1788004,447000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.06209884211421013,,,0.06209884,0.0021699536591768265,,,0.0021699537,0.05584689602255821,,,0.055846892,0.0011213580146431923,,,0.001121358,,,,
0.7312950005464338,0.4758922018948959,0.35988697,4.790898,0.9225457,0.31571725,4.0266666666666665e-06,0.009523254073457773,0.14777349,0.076562405,0.023543566,0.004000261,0.4549472870795359,0.085681394,4.669261,0.84547925,0.30734444,0.00232219616082512,0.014466343,0.011936269,0.0050252913,0.0015880753,1792004,448000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.5362540483474731,,0.6507838,0.4980775,0.053679607808589935,,0.20477298,0.0033151503,0.3668273985385895,,0.00047153444,0.48894602,0.0011297729797661304,,0.0041630818,0.00011866994,,,,
0.7299408120788722,0.36380626337812255,0.58658814,0.16691342,0.72441435,0.32783392,4.013333333333334e-06,0.010374905765114831,0.16773137,0.10440742,0.027759928,0.00411704,0.32584808415404487,0.22720179,0.012592755,0.50292474,0.31629273,0.002406156996492425,0.022641469,0.005990013,0.0049205604,0.0017788479,1796004,449000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.20081545412540436,,,0.20081544,0.0037801179569214582,,,0.003780118,0.19164656102657318,,,0.19164658,0.00028724910225719213,,,0.0002872491,,,,
0.7301030100207219,0.3494260443625965,0.2295231,2.116828,0.79024094,0.27726963,4.000000000000001e-06,0.009730292049236599,0.18137898,0.10987594,0.022424096,0.004072283,0.3309517832307318,0.001770769,1.8821362,0.74856436,0.26816416,0.002696521812074939,0.027230175,0.013226848,0.002999227,0.0020991666,1800004,450000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.7989749908447266,0.87120205,,0.7748993,0.055713798850774765,0.2115447,,0.0037701633,0.5675472617149353,0.00014523002,,0.7566813,0.008109628222882748,0.0044171396,,0.009340458,,,,
0.7250857027471042,0.45267036716966025,0.25581768,0.20604128,0.93240875,0.41267997,3.986666666666666e-06,0.008799490405712259,0.17625983,0.07957778,0.02227168,0.0040067914,0.4364286820124182,0.019922677,0.092096895,0.88815403,0.40383375,0.0024583033418130048,0.024709364,0.01727833,0.0026531082,0.0018758075,1804004,451000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.12826193869113922,,,0.12826194,0.007074025459587574,,,0.0070740255,0.09574829041957855,,,0.09574829,0.009112859144806862,,,0.009112858,,,,
0.7307343806329771,0.4950238944569133,0.2849972,1.085595,0.6884126,0.4692521,3.973333333333333e-06,0.009361917077563724,0.16526312,0.09881932,0.023099802,0.0039994614,0.47349498822805625,0.031839415,0.8582085,0.60885507,0.46055606,0.002521854270557019,0.020909956,0.009422024,0.0035652916,0.0020111033,1808004,452000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.22495250403881073,,,0.2249525,0.0033432510681450367,,,0.003343251,0.20478567481040955,,,0.20478566,0.0005101408460177481,,,0.0005101408,,,,
0.731527888627481,0.3428618034282707,0.47051594,0.33451492,1.0669491,0.27421236,3.96e-06,0.00944898540416033,0.16610458,0.121692605,0.025880769,0.004011612,0.3234935466891402,0.11657772,0.1894797,1.017302,0.26421875,0.002642792193390061,0.015250847,0.011987043,0.0031387222,0.0022768036,1812004,453000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.12945395708084106,,,0.14923356,0.002997039584442973,,,0.0030042015,0.1168200746178627,,,0.13715655,0.0032993026543408632,,,0.0042009717,0.07011517,0.0029755535,0.055810675,0.0005942958
0.7298305269140847,0.49551045856275777,0.19429572,1.7515832,2.0170536,0.32945883,3.946666666666667e-06,0.01051141697063578,0.15435483,0.11532454,0.025606548,0.0040128734,0.44888752970207885,0.002772395,1.3334783,1.6865412,0.32071894,0.0026479073118971363,0.018530227,0.016464023,0.0029915373,0.001999021,1816004,454000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2163250893354416,,,0.2163251,0.004087105393409729,,,0.0040871054,0.20474517345428467,,,0.20474517,0.0010155870113521814,,,0.001015587,,,,
0.7269828666425493,0.34150142842973624,0.29339138,0.35934743,0.6733886,0.30718562,3.9333333333333335e-06,0.009285200446101965,0.1415674,0.089468576,0.02279251,0.0039704437,0.32505722495299394,0.0017801322,0.26095566,0.63748986,0.29888278,0.002053587169506507,0.01571435,0.0034411354,0.0019002393,0.0018297419,1820004,455000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.008226429112255573,,,0.008226429,0.0026757773011922836,,,0.0026757773,0.00039712770376354456,,,0.0003971277,0.00013476920139510185,,,0.0001347692,,,,
0.7329242445211075,0.3052531823569447,0.22624111,0.33156824,0.3754779,0.29887784,3.920000000000001e-06,0.009661355185468002,0.15513408,0.10761591,0.02931069,0.004083488,0.2888263869161021,0.032697637,0.19060744,0.33034694,0.28980902,0.002306118027256158,0.0058380906,0.00653357,0.003256075,0.0020895451,1824004,456000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.35795295238494873,,,0.35795292,0.0033724228851497173,,,0.0033724231,0.35005372762680054,,,0.35005376,0.0004504518583416939,,,0.00045045183,,,,
0.7339290045395543,0.3930802101008598,0.3072635,2.158731,0.48660102,0.35075882,3.906666666666668e-06,0.008526990010810557,0.13983615,0.10518624,0.022926345,0.0038704914,0.3773878001165578,0.13980544,1.9120976,0.45612282,0.34262213,0.0023271133084090167,0.0104129175,0.008036852,0.0033507142,0.0020325729,1828004,457000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2102694809436798,,,0.21026948,0.0031787289772182703,,,0.003178729,0.20395325124263763,,,0.20395327,0.0003497644211165607,,,0.00034976442,,,,
0.7341514861015551,0.3759922580113633,0.18364884,0.736448,0.8655583,0.33014786,3.893333333333333e-06,0.00991563496069286,0.16910139,0.11076502,0.03494812,0.0038833998,0.35771816546400037,0.0011641276,0.5870651,0.79711205,0.3206677,0.0025198948306242464,0.0075732493,0.013588841,0.00621072,0.0019369429,1832004,458000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.42895275354385376,,,0.42895275,0.00898202508687973,,,0.008982025,0.40408650040626526,,,0.4040865,0.0012864749878644943,,,0.001286475,,,,
0.7290955591508238,0.460907785448944,3.0258265,0.46578342,0.56196433,0.41487822,3.88e-06,0.009753841090656348,0.17256068,0.11456013,0.02771294,0.003959954,0.42125952835607977,1.2009046,0.23714218,0.50218654,0.40591738,0.002408455774784664,0.0146924695,0.011636289,0.0039390433,0.0019323031,1836004,459000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.24165838956832886,,,0.2416584,0.0037229503504931927,,,0.0037229506,0.23316434025764465,,,0.23316434,0.0003793368232436478,,,0.00037933682,,,,
0.7319765150120852,0.3960000964156352,0.46074837,0.8275681,0.8191141,0.34524035,3.866666666666667e-06,0.010101335768471473,0.15586826,0.09871649,0.02722878,0.003961601,0.37793686033180035,0.21438742,0.6966274,0.77127653,0.3364197,0.0027440789889951623,0.021325395,0.01333381,0.003104538,0.0021468566,1840004,460000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.08202965557575226,,0.16491655,0.054400686,0.01175975613296032,,0.03803323,0.0030019311,0.03528954088687897,,1.8875919e-05,0.047046427,0.0017365780659019947,,0.0005880479,0.0021194215,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0902586430311203,,,0.1144034,0.003183219814673066,,,0.0027230629,0.0794982761144638,,,0.10594846,0.00018581666518002748,,,0.00018904952,0.017824352,0.0045636906,0.00014773193,0.00017611812
,,,,,,,,,,,,,,,,,,,,,,,,0.06250147521495819,0.085545614,,0.054820098,0.00699014775454998,0.022186508,,0.0019246938,0.03634481504559517,0.00013038258,,0.048416294,0.00022992213780526072,0.0005607868,,0.000119633914,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.470611572265625,,,0.41171816,0.07336033135652542,,,0.0037015525,19.202486038208008,,,0.4021559,0.016823096200823784,,,0.00041960567,76.64729,0.28233668,75.60348,0.066033565
,,,,,,,,,,,,,,,,,,,,,,,,0.3876960277557373,,0.021285333,0.5098329,0.0024795779027044773,,0.005338307,0.0015266681,0.3761020600795746,,2.2206882e-06,0.50146866,0.0029838441405445337,,8.528322e-05,0.003950031,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.26303911209106445,,0.37829006,0.22462213,0.02887730859220028,,0.10492923,0.0035266676,0.1623348742723465,,8.7774686e-05,0.21641724,0.000803508737590164,,0.0021987683,0.00033842222,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.8821858167648315,,,0.8821858,0.004097733646631241,,,0.004097734,0.8673902750015259,,,0.86739033,0.0007939358474686742,,,0.0007939359,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3987239599227905,,,0.5263206,0.004625309258699417,,,0.004732932,0.3701615035533905,,,0.49332672,0.013054272159934044,,,0.017309021,0.015933992,0.004302442,0.0006659214,0.00029002022
,,,,,,,,,,,,,,,,,,,,,,,,0.0621505007147789,,0.034096207,0.071501926,0.004325951915234327,,0.008153444,0.003050121,0.04586268961429596,,9.414938e-06,0.06114712,0.0002031399926636368,,0.000107137115,0.00023514096,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.19137707352638245,,,0.24348214,0.006066685542464256,,,0.0053582164,0.17233818769454956,,,0.2297816,0.00291705084964633,,,0.003840285,0.035061903,0.008192092,7.939355e-06,0.0001473497
,,,,,,,,,,,,,,,,,,,,,,,,0.04039236158132553,,,0.04039236,0.003518155310302973,,,0.0035181553,0.030568256974220276,,,0.030568255,0.00023225249606184661,,,0.0002322525,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.46925491094589233,,,0.61958194,0.0020559080876410007,,,0.0011742073,0.46211570501327515,,,0.61615336,0.00010996049968525767,,,0.000112626294,0.01827386,0.00470101,2.7502238e-06,0.00010196314
